15,15,-8,0,0,0
13.5792,10.6139,-6.14646,0,0,-1.74159
13.5792,10.6139,-6.14646,0,0,-1.74159
10.393,9.31708,-3.78367,0,0,-1.34159
10.393,9.31708,-3.78367,0,0,-1.34159
8.10365,7.81873,-1.81788,0,0,-1.34159
8.10365,7.81873,-1.81788,0,0,-1.34159
6.55389,6.74074,-0.272492,0,0,-1.34159
6.55389,6.74074,-0.272492,0,0,-1.34159
6.30447,6.30997,0.821416,0,0,-1.74159
6.30447,6.30997,0.821416,0,0,-1.74159
4.80425,6.70415,0.743233,0,0,-1.54159
4.80425,6.70415,0.743233,0,0,-1.54159
3.75303,6.9414,0.149848,0,0,-0.941593
3.75303,6.9414,0.149848,0,0,-0.941593
2.96678,7.3636,-1.0312,0,0,-0.541593
2.96678,7.3636,-1.0312,0,0,-0.541593
2.20349,7.85174,-2.13848,0,0,-0.941593
2.20349,7.85174,-2.13848,0,0,-0.941593
1.49882,8.36472,-2.97125,0,0,-1.14159
1.49882,8.36472,-2.97125,0,0,-1.14159
0.773003,8.9387,-3.68423,0,0,-0.741593
0.773003,8.9387,-3.68423,0,0,-0.741593
0.029412,9.53365,-4.32494,0,0,-0.541593
0.029412,9.53365,-4.32494,0,0,-0.541593
-0.885723,9.13653,-4.90203,0,0,-0.341593
-0.885723,9.13653,-4.90203,0,0,-0.341593
-1.3579,9.10901,-4.69744,0,0,-0.541593
-1.3579,9.10901,-4.69744,0,0,-0.541593
-1.82017,8.94722,-4.30958,0,0,-1.14159
-1.82017,8.94722,-4.30958,0,0,-1.14159
-2.05336,9.21883,-3.15566,0,0,-0.341593
-2.05336,9.21883,-3.15566,0,0,-0.341593
-2.75073,8.99671,-2.62895,0,0,0.0584073
-2.75073,8.99671,-2.62895,0,0,0.0584073
-3.523,8.78503,-2.15205,0,0,-0.541593
-3.523,8.78503,-2.15205,0,0,-0.541593
-4.42057,8.58202,-1.74372,0,0,-0.341593
-4.42057,8.58202,-1.74372,0,0,-0.341593
-5.62292,8.13756,-1.41897,0,0,-0.141593
-5.62292,8.13756,-1.41897,0,0,-0.141593
-6.78469,7.71903,-1.1823,0,0,0.0584073
-6.78469,7.71903,-1.1823,0,0,0.0584073
-7.67193,8.80933,-1.36116,0,0,-0.141593
-7.67193,8.80933,-1.36116,0,0,-0.141593
-7.16891,7.4403,-0.804952,0,0,-1.74159
-7.16891,7.4403,-0.804952,0,0,-1.74159
-6.37154,7.6129,-0.580466,0,0,-2.34159
-6.37154,7.6129,-0.580466,0,0,-2.34159
-5.49373,7.86132,-0.318136,0,0,-2.14159
-5.49373,7.86132,-0.318136,0,0,-2.14159
-4.86957,7.9138,-0.0250759,0,0,-2.34159
-4.86957,7.9138,-0.0250759,0,0,-2.34159
-4.32887,7.99074,0.274326,0,0,-2.34159
-4.32887,7.99074,0.274326,0,0,-2.34159
-3.8505,8.06741,0.56362,0,0,-2.54159
-3.8505,8.06741,0.56362,0,0,-2.54159
-3.66748,8.09934,0.817469,0,0,-1.14159
-3.66748,8.09934,0.817469,0,0,-1.14159
-3.12962,8.09593,1.11865,0,0,-1.94159
-3.12962,8.09593,1.11865,0,0,-1.94159
-3.33921,8.1377,0.980309,0,0,-2.54159
-3.33921,8.1377,0.980309,0,0,-2.54159
-2.62817,8.12234,1.17644,0,0,-2.54159
-2.62817,8.12234,1.17644,0,0,-2.54159
-2.16347,8.20318,1.25146,0,0,-2.54159
-2.16347,8.20318,1.25146,0,0,-2.54159
-1.86219,8.24139,1.35099,0,0,-2.34159
-1.86219,8.24139,1.35099,0,0,-2.34159
-1.70992,8.15925,1.5802,0,0,-2.54159
-1.70992,8.15925,1.5802,0,0,-2.54159
-1.12196,8.29515,2.01356,0,0,-2.54159
-1.12196,8.29515,2.01356,0,0,-2.54159
-0.903225,8.42512,1.33823,0,0,-2.94159
-0.903225,8.42512,1.33823,0,0,-2.94159
0.0307069,8.33644,1.16376,0,0,3.14159
0.0307069,8.33644,1.16376,0,0,3.14159
0.90443,7.94671,1.42594,0,0,-2.94159
0.90443,7.94671,1.42594,0,0,-2.94159
1.42673,7.58357,1.78571,0,0,-2.54159
1.42673,7.58357,1.78571,0,0,-2.54159
0.474161,8.2267,1.19436,0,0,-2.74159
0.474161,8.2267,1.19436,0,0,-2.74159
-0.423153,8.40254,1.18488,0,0,-2.54159
-0.423153,8.40254,1.18488,0,0,-2.54159
-1.09125,8.38974,1.3677,0,0,-2.14159
-1.09125,8.38974,1.3677,0,0,-2.14159
-1.30698,8.34769,1.41392,0,0,-2.14159
-1.30698,8.34769,1.41392,0,0,-2.14159
-1.48463,8.27105,1.42124,0,0,-2.14159
-1.48463,8.27105,1.42124,0,0,-2.14159
-1.6557,8.27526,1.5534,0,0,-1.94159
-1.6557,8.27526,1.5534,0,0,-1.94159
-1.99809,8.01857,1.80863,0,0,-1.94159
-1.99809,8.01857,1.80863,0,0,-1.94159
-2.45632,7.89556,2.08297,0,0,-2.14159
-2.45632,7.89556,2.08297,0,0,-2.14159
-2.91088,7.79682,2.45004,0,0,-2.34159
-2.91088,7.79682,2.45004,0,0,-2.34159
-3.1503,7.64752,2.8104,0,0,-1.94159
-3.1503,7.64752,2.8104,0,0,-1.94159
-3.35034,7.61048,3.15424,0,0,-1.94159
-3.35034,7.61048,3.15424,0,0,-1.94159
-4.01809,6.91769,3.43371,0,0,-0.941593
-4.01809,6.91769,3.43371,0,0,-0.941593
-3.29247,7.79922,3.76238,0,0,-0.741593
-3.29247,7.79922,3.76238,0,0,-0.741593
-3.06644,8.09845,4.87741,0,0,-0.541593
-3.06644,8.09845,4.87741,0,0,-0.541593
-2.90171,8.32338,5.64164,0,0,-0.941593
-2.90171,8.32338,5.64164,0,0,-0.941593
-3.42439,8.12612,5.15027,0,0,-1.74159
-3.42439,8.12612,5.15027,0,0,-1.74159
-3.81196,7.96082,4.7012,0,0,-1.94159
-3.81196,7.96082,4.7012,0,0,-1.94159
-4.17416,7.85738,4.5376,0,0,-1.94159
-4.17416,7.85738,4.5376,0,0,-1.94159
-4.23748,7.64016,4.22355,0,0,-1.54159
-4.23748,7.64016,4.22355,0,0,-1.54159
-4.75069,7.46808,4.04236,0,0,-2.14159
-4.75069,7.46808,4.04236,0,0,-2.14159
-5.14177,7.14229,3.93863,0,0,-2.34159
-5.14177,7.14229,3.93863,0,0,-2.34159
-5.58677,6.83858,3.95763,0,0,-2.34159
-5.58677,6.83858,3.95763,0,0,-2.34159
-6.04686,6.65736,4.075,0,0,-2.34159
-6.04686,6.65736,4.075,0,0,-2.34159
-6.60736,6.34269,4.34117,0,0,-1.54159
-6.60736,6.34269,4.34117,0,0,-1.54159
-7.30135,5.93198,4.62042,0,0,-1.34159
-7.30135,5.93198,4.62042,0,0,-1.34159
-7.47626,4.7846,4.31953,0,0,-1.34159
-7.47626,4.7846,4.31953,0,0,-1.34159
-7.70734,3.73061,3.98601,0,0,-1.14159
-7.70734,3.73061,3.98601,0,0,-1.14159
-7.97502,2.7592,3.72163,0,0,-1.34159
-7.97502,2.7592,3.72163,0,0,-1.34159
-8.37195,1.88408,3.44845,0,0,-1.54159
-8.37195,1.88408,3.44845,0,0,-1.54159
-8.92344,1.12209,3.11842,0,0,-1.34159
-8.92344,1.12209,3.11842,0,0,-1.34159
-9.63911,0.486802,2.68403,0,0,-0.341593
-9.63911,0.486802,2.68403,0,0,-0.341593
-10.3056,-0.13267,1.82533,0,0,-0.941593
-10.3056,-0.13267,1.82533,0,0,-0.941593
-11.0296,-0.661199,0.873226,0,0,-0.941593
-11.0296,-0.661199,0.873226,0,0,-0.941593
-10.4548,-1.71506,1.36642,0,0,-0.941593
-10.4548,-1.71506,1.36642,0,0,-0.941593
-9.82085,-2.7599,1.71018,0,0,-0.341593
-9.82085,-2.7599,1.71018,0,0,-0.341593
-9.17489,-3.79559,1.84198,0,0,-0.941593
-9.17489,-3.79559,1.84198,0,0,-0.941593
-8.54401,-4.41497,1.78195,0,0,-0.341593
-8.54401,-4.41497,1.78195,0,0,-0.341593
-8.1302,-4.89809,1.50765,0,0,-0.541593
-8.1302,-4.89809,1.50765,0,0,-0.541593
-7.99588,-5.24528,1.02447,0,0,-0.341593
-7.99588,-5.24528,1.02447,0,0,-0.341593
-8.11264,-5.52373,0.306322,0,0,-0.141593
-8.11264,-5.52373,0.306322,0,0,-0.141593
-7.79591,-6.44253,-1.50164,0,0,-0.141593
-7.79591,-6.44253,-1.50164,0,0,-0.141593
-8.57139,-6.14454,-3.11462,0,0,-0.141593
-8.57139,-6.14454,-3.11462,0,0,-0.141593
-9.9591,-6.40218,-4.99325,0,0,1.85841
-9.9591,-6.40218,-4.99325,0,0,1.85841
-9.50757,-6.11853,-3.26581,0,0,1.25841
-9.50757,-6.11853,-3.26581,0,0,1.25841
-8.91467,-5.97958,-1.81083,0,0,1.45841
-8.91467,-5.97958,-1.81083,0,0,1.45841
-7.94642,-6.26506,-0.626652,0,0,0.658407
-7.94642,-6.26506,-0.626652,0,0,0.658407
-7.5077,-6.39157,-0.356255,0,0,0.858407
-7.5077,-6.39157,-0.356255,0,0,0.858407
-7.2878,-6.38575,0.351623,0,0,0.658407
-7.2878,-6.38575,0.351623,0,0,0.658407
-7.10379,-6.4313,0.795079,0,0,0.0584073
-7.10379,-6.4313,0.795079,0,0,0.0584073
-6.70506,-6.67355,1.05941,0,0,0.0584073
-6.70506,-6.67355,1.05941,0,0,0.0584073
-6.29705,-6.95063,1.24071,0,0,0.258407
-6.29705,-6.95063,1.24071,0,0,0.258407
-6.02162,-7.26386,1.5512,0,0,0.0584073
-6.02162,-7.26386,1.5512,0,0,0.0584073
-5.90006,-7.51261,1.9174,0,0,0.258407
-5.90006,-7.51261,1.9174,0,0,0.258407
-6.29607,-7.75217,2.92687,0,0,1.45841
-6.29607,-7.75217,2.92687,0,0,1.45841
-6.46971,-7.78555,3.17252,0,0,0.658407
-6.46971,-7.78555,3.17252,0,0,0.658407
-6.05122,-8.07363,3.01229,0,0,0.258407
-6.05122,-8.07363,3.01229,0,0,0.258407
-6.36765,-7.57645,2.75998,0,0,0.258407
-6.36765,-7.57645,2.75998,0,0,0.258407
-6.07072,-7.52392,2.2414,0,0,0.0584073
-6.07072,-7.52392,2.2414,0,0,0.0584073
-5.98442,-7.52728,2.02972,0,0,0.0584073
-5.98442,-7.52728,2.02972,0,0,0.0584073
-5.64264,-7.56941,1.63624,0,0,-0.341593
-5.64264,-7.56941,1.63624,0,0,-0.341593
-5.37608,-7.62628,1.40384,0,0,-0.341593
-5.37608,-7.62628,1.40384,0,0,-0.341593
-5.00861,-7.67797,1.15018,0,0,0.0584073
-5.00861,-7.67797,1.15018,0,0,0.0584073
-4.60541,-7.63878,0.784672,0,0,0.258407
-4.60541,-7.63878,0.784672,0,0,0.258407
-4.20301,-7.60781,0.451217,0,0,0.0584073
-4.20301,-7.60781,0.451217,0,0,0.0584073
-3.83211,-7.65769,0.143346,0,0,0.658407
-3.83211,-7.65769,0.143346,0,0,0.658407
-3.43722,-7.77859,-0.165549,0,0,0.258407
-3.43722,-7.77859,-0.165549,0,0,0.258407
-2.99889,-7.95357,-0.504667,0,0,0.658407
-2.99889,-7.95357,-0.504667,0,0,0.658407
-2.29665,-7.93649,-0.799646,0,0,1.05841
-2.29665,-7.93649,-0.799646,0,0,1.05841
-1.62214,-7.97065,-1.10405,0,0,0.458407
-1.62214,-7.97065,-1.10405,0,0,0.458407
-1.01039,-8.13752,-1.46314,0,0,0.0584073
-1.01039,-8.13752,-1.46314,0,0,0.0584073
-0.51889,-8.57023,-1.86824,0,0,0.658407
-0.51889,-8.57023,-1.86824,0,0,0.658407
0.193511,-8.34364,-1.56609,0,0,0.458407
0.193511,-8.34364,-1.56609,0,0,0.458407
0.897739,-8.13326,-1.26983,0,0,0.658407
0.897739,-8.13326,-1.26983,0,0,0.658407
1.21921,-7.13609,-0.371316,0,0,1.65841
1.21921,-7.13609,-0.371316,0,0,1.65841
1.59066,-6.7258,-0.530438,0,0,0.858407
1.59066,-6.7258,-0.530438,0,0,0.858407
1.83945,-6.74779,-0.408353,0,0,1.05841
1.83945,-6.74779,-0.408353,0,0,1.05841
2.13375,-6.79394,-0.375077,0,0,1.05841
2.13375,-6.79394,-0.375077,0,0,1.05841
2.38802,-6.57505,-0.248696,0,0,1.65841
2.38802,-6.57505,-0.248696,0,0,1.65841
2.86235,-6.40701,-0.278925,0,0,0.858407
2.86235,-6.40701,-0.278925,0,0,0.858407
3.34005,-6.20696,-0.237167,0,0,1.65841
3.34005,-6.20696,-0.237167,0,0,1.65841
3.91304,-6.07325,-0.221903,0,0,0.858407
3.91304,-6.07325,-0.221903,0,0,0.858407
4.51742,-5.99872,-0.187448,0,0,1.25841
4.51742,-5.99872,-0.187448,0,0,1.25841
5.18785,-5.54329,-0.135326,0,0,1.05841
5.18785,-5.54329,-0.135326,0,0,1.05841
5.86319,-5.04729,-0.111532,0,0,1.45841
5.86319,-5.04729,-0.111532,0,0,1.45841
5.17488,-5.55263,-0.577109,0,0,3.05841
5.17488,-5.55263,-0.577109,0,0,3.05841
4.08218,-5.99742,-0.391186,0,0,2.85841
4.08218,-5.99742,-0.391186,0,0,2.85841
3.78753,-6.00506,-0.276913,0,0,2.85841
3.78753,-6.00506,-0.276913,0,0,2.85841
3.4384,-6.07044,-0.231308,0,0,2.65841
3.4384,-6.07044,-0.231308,0,0,2.65841
2.98213,-6.28308,-0.277902,0,0,2.25841
2.98213,-6.28308,-0.277902,0,0,2.25841
2.37326,-6.43538,-0.350668,0,0,2.85841
2.37326,-6.43538,-0.350668,0,0,2.85841
1.37583,-6.62492,0.174917,0,0,2.65841
1.37583,-6.62492,0.174917,0,0,2.65841
0.803684,-6.83283,0.331296,0,0,3.05841
0.803684,-6.83283,0.331296,0,0,3.05841
0.435222,-7.12573,0.484867,0,0,2.85841
0.435222,-7.12573,0.484867,0,0,2.85841
0.0324712,-7.51662,0.726984,0,0,2.45841
0.0324712,-7.51662,0.726984,0,0,2.45841
-0.406591,-7.88858,1.16325,0,0,2.65841
-0.406591,-7.88858,1.16325,0,0,2.65841
-0.882811,-8.15748,1.79194,0,0,1.85841
-0.882811,-8.15748,1.79194,0,0,1.85841
-1.04095,-8.10586,1.94366,0,0,1.85841
-1.04095,-8.10586,1.94366,0,0,1.85841
-1.4908,-7.88692,2.06543,0,0,1.85841
-1.4908,-7.88692,2.06543,0,0,1.85841
-1.92373,-7.66432,2.1576,0,0,2.65841
-1.92373,-7.66432,2.1576,0,0,2.65841
-2.36971,-7.51676,2.32902,0,0,2.45841
-2.36971,-7.51676,2.32902,0,0,2.45841
-2.83397,-7.54061,2.71275,0,0,1.85841
-2.83397,-7.54061,2.71275,0,0,1.85841
-3.30993,-7.79881,3.38047,0,0,1.85841
-3.30993,-7.79881,3.38047,0,0,1.85841
-3.77673,-8.24674,4.25809,0,0,1.85841
-3.77673,-8.24674,4.25809,0,0,1.85841
-4.16212,-7.96022,4.49463,0,0,2.05841
-4.16212,-7.96022,4.49463,0,0,2.05841
-4.60917,-7.61564,4.76085,0,0,1.45841
-4.60917,-7.61564,4.76085,0,0,1.45841
-5.16984,-7.22904,5.01962,0,0,1.45841
-5.16984,-7.22904,5.01962,0,0,1.45841
-5.73401,-6.79296,5.14652,0,0,1.45841
-5.73401,-6.79296,5.14652,0,0,1.45841
-6.36111,-6.36767,5.27963,0,0,1.45841
-6.36111,-6.36767,5.27963,0,0,1.45841
-6.90201,-5.84998,5.48449,0,0,1.45841
-6.90201,-5.84998,5.48449,0,0,1.45841
-7.21716,-5.31071,5.47412,0,0,1.65841
-7.21716,-5.31071,5.47412,0,0,1.65841
-7.52925,-4.60723,5.59044,0,0,1.65841
-7.52925,-4.60723,5.59044,0,0,1.65841
-8.02965,-3.84583,5.84755,0,0,1.25841
-8.02965,-3.84583,5.84755,0,0,1.25841
-8.64929,-3.06849,6.23034,0,0,1.05841
-8.64929,-3.06849,6.23034,0,0,1.05841
-8.86399,-2.61263,5.94055,0,0,1.05841
-8.86399,-2.61263,5.94055,0,0,1.05841
-8.88006,-1.67468,6.77136,0,0,0.0584073
-8.88006,-1.67468,6.77136,0,0,0.0584073
-9.45184,-1.41914,5.62197,0,0,0.0584073
-9.45184,-1.41914,5.62197,0,0,0.0584073
-9.07044,-1.89207,5.56535,0,0,1.25841
-9.07044,-1.89207,5.56535,0,0,1.25841
-9.13974,-1.58942,5.51752,0,0,1.45841
-9.13974,-1.58942,5.51752,0,0,1.45841
-9.31549,-0.989773,5.51336,0,0,1.45841
-9.31549,-0.989773,5.51336,0,0,1.45841
-9.50803,-0.384059,5.61011,0,0,1.25841
-9.50803,-0.384059,5.61011,0,0,1.25841
-9.69229,0.280369,6.03662,0,0,1.05841
-9.69229,0.280369,6.03662,0,0,1.05841
-9.10275,1.44869,7.79705,0,0,0.458407
-9.10275,1.44869,7.79705,0,0,0.458407
-8.17972,1.78274,8.71699,0,0,0.258407
-8.17972,1.78274,8.71699,0,0,0.258407
-7.12781,2.11097,9.80016,0,0,0.258407
-7.12781,2.11097,9.80016,0,0,0.258407
-5.30173,2.08123,11.0855,0,0,-0.141593
-5.30173,2.08123,11.0855,0,0,-0.141593
-3.80862,1.44231,12.7502,0,0,-0.741593
-3.80862,1.44231,12.7502,0,0,-0.741593
-2.54978,-0.125877,13.7657,0,0,-0.341593
-2.54978,-0.125877,13.7657,0,0,-0.341593
-1.47333,2.1986,13.7104,0,0,-0.541593
-1.47333,2.1986,13.7104,0,0,-0.541593
-1.05676,4.01203,12.2027,0,0,-0.741593
-1.05676,4.01203,12.2027,0,0,-0.741593
-0.458642,5.16804,10.7381,0,0,-0.741593
-0.458642,5.16804,10.7381,0,0,-0.741593
0.133821,6.09194,9.30829,0,0,-0.941593
0.133821,6.09194,9.30829,0,0,-0.941593
0.839444,6.76495,8.1022,0,0,-0.941593
0.839444,6.76495,8.1022,0,0,-0.941593
1.86016,7.2434,7.08281,0,0,-1.74159
1.86016,7.2434,7.08281,0,0,-1.74159
0.876193,7.60693,6.32925,0,0,-2.74159
0.876193,7.60693,6.32925,0,0,-2.74159
0.168463,7.79413,5.47907,0,0,-1.94159
0.168463,7.79413,5.47907,0,0,-1.94159
-0.542407,7.86691,4.55876,0,0,-2.34159
-0.542407,7.86691,4.55876,0,0,-2.34159
-0.870033,7.99514,3.55038,0,0,-2.14159
-0.870033,7.99514,3.55038,0,0,-2.14159
-0.307164,8.6115,2.63046,0,0,-1.34159
-0.307164,8.6115,2.63046,0,0,-1.34159
-0.721724,8.69833,1.65469,0,0,-0.941593
-0.721724,8.69833,1.65469,0,0,-0.941593
-1.65077,8.29435,1.47665,0,0,0.0584073
-1.65077,8.29435,1.47665,0,0,0.0584073
2.01214,7.14718,2.26047,0,0,3.05841
2.01214,7.14718,2.26047,0,0,3.05841
4.37074,7.57288,0.882755,0,0,3.05841
4.37074,7.57288,0.882755,0,0,3.05841
5.92995,5.90616,2.19927,0,0,3.05841
5.92995,5.90616,2.19927,0,0,3.05841
5.79647,4.13845,5.35043,0,0,2.65841
5.79647,4.13845,5.35043,0,0,2.65841
6.36645,3.75102,5.14701,0,0,3.05841
6.36645,3.75102,5.14701,0,0,3.05841
7.03189,3.02776,4.99009,0,0,2.85841
7.03189,3.02776,4.99009,0,0,2.85841
7.97388,2.28688,4.70077,0,0,2.65841
7.97388,2.28688,4.70077,0,0,2.65841
9.09888,1.43835,4.28082,0,0,2.45841
9.09888,1.43835,4.28082,0,0,2.45841
10.1563,0.56935,3.50651,0,0,1.85841
10.1563,0.56935,3.50651,0,0,1.85841
9.9213,-0.0600842,2.90937,0,0,1.65841
9.9213,-0.0600842,2.90937,0,0,1.65841
9.26751,-0.863537,2.12202,0,0,1.45841
9.26751,-0.863537,2.12202,0,0,1.45841
8.86989,-1.22465,1.12584,0,0,2.85841
8.86989,-1.22465,1.12584,0,0,2.85841
8.79258,-0.895099,0.190619,0,0,2.65841
8.79258,-0.895099,0.190619,0,0,2.65841
8.51353,-1.77331,-0.0661006,0,0,1.65841
8.51353,-1.77331,-0.0661006,0,0,1.65841
8.4913,-1.86973,-0.122491,0,0,2.65841
8.4913,-1.86973,-0.122491,0,0,2.65841
8.39941,-3.11721,-0.426038,0,0,2.65841
8.39941,-3.11721,-0.426038,0,0,2.65841
9.11653,-3.46841,-1.20392,0,0,1.85841
9.11653,-3.46841,-1.20392,0,0,1.85841
8.33835,-3.95718,-1.01153,0,0,1.25841
8.33835,-3.95718,-1.01153,0,0,1.25841
7.22252,-3.95144,-0.311196,0,0,1.45841
7.22252,-3.95144,-0.311196,0,0,1.45841
6.53598,-4.37049,-0.181217,0,0,1.05841
6.53598,-4.37049,-0.181217,0,0,1.05841
7.59989,-4.21527,-0.694757,0,0,-2.94159
7.59989,-4.21527,-0.694757,0,0,-2.94159
6.66244,-4.3845,1.07545,0,0,-2.94159
6.66244,-4.3845,1.07545,0,0,-2.94159
8.32541,-3.29146,3.26893,0,0,-2.94159
8.32541,-3.29146,3.26893,0,0,-2.94159
9.90969,-2.51616,6.15517,0,0,-2.74159
9.90969,-2.51616,6.15517,0,0,-2.74159
9.29028,-1.03733,6.42234,0,0,-2.34159
9.29028,-1.03733,6.42234,0,0,-2.34159
8.71915,0.592231,6.12622,0,0,-1.74159
8.71915,0.592231,6.12622,0,0,-1.74159
7.66827,1.77828,6.37876,0,0,-2.14159
7.66827,1.77828,6.37876,0,0,-2.14159
6.27631,2.97272,6.91498,0,0,-1.94159
6.27631,2.97272,6.91498,0,0,-1.94159
5.46505,4.46187,5.84879,0,0,3.14159
5.46505,4.46187,5.84879,0,0,3.14159
4.59412,5.02663,5.25605,0,0,-2.94159
4.59412,5.02663,5.25605,0,0,-2.94159
4.71879,5.08185,5.16695,0,0,-2.34159
4.71879,5.08185,5.16695,0,0,-2.34159
3.39375,5.89464,6.3165,0,0,-2.94159
3.39375,5.89464,6.3165,0,0,-2.94159
4.00076,5.56927,4.60703,0,0,3.14159
4.00076,5.56927,4.60703,0,0,3.14159
2.61819,6.72597,2.75998,0,0,-2.94159
2.61819,6.72597,2.75998,0,0,-2.94159
3.33609,6.33595,3.22811,0,0,-2.74159
3.33609,6.33595,3.22811,0,0,-2.74159
3.91546,5.97321,3.69019,0,0,-2.94159
3.91546,5.97321,3.69019,0,0,-2.94159
5.14173,5.71769,3.72414,0,0,-2.74159
5.14173,5.71769,3.72414,0,0,-2.74159
5.93601,5.78485,2.90249,0,0,-1.94159
5.93601,5.78485,2.90249,0,0,-1.94159
6.80795,5.2578,3.39366,0,0,-2.14159
6.80795,5.2578,3.39366,0,0,-2.14159
6.11959,5.64205,1.80549,0,0,3.14159
6.11959,5.64205,1.80549,0,0,3.14159
6.14229,6.00247,0.809517,0,0,-2.54159
6.14229,6.00247,0.809517,0,0,-2.54159
6.59298,6.30409,-0.298084,0,0,-2.34159
6.59298,6.30409,-0.298084,0,0,-2.34159
7.26182,6.85497,-1.5224,0,0,-2.74159
7.26182,6.85497,-1.5224,0,0,-2.74159
8.33225,7.54037,-2.43543,0,0,-2.54159
8.33225,7.54037,-2.43543,0,0,-2.54159
10.9498,10.2675,-4.60535,0,0,-2.34159
10.9498,10.2675,-4.60535,0,0,-2.34159
15,15,-8,0,0,0
